ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
422,0.006,0.000,0.012,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\caf_scored.py:36(<listcomp>)
8602,0.005,0.000,0.005,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\caf_scored.py:26(directed)
422,0.005,0.000,0.010,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\caf_scored.py:37(<listcomp>)
8440,0.003,0.000,0.003,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\caf_scored.py:84(<genexpr>)
8440,0.003,0.000,0.003,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\caf_scored.py:85(<genexpr>)
422,1.120,0.003,2.178,0.005,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\caf_scored.py:32(fill_caf)
422,0.004,0.000,2.182,0.005,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\caf_scored.py:89(fill)
422,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\cif_hr.py:19(__init__)
422,0.001,0.000,10.166,0.024,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\cif_hr.py:23(fill_cif)
7174,0.605,0.000,10.108,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\cif_hr.py:26(accumulate)
422,0.040,0.000,10.164,0.024,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\cif_hr.py:42(fill_multiple)
422,0.004,0.000,10.171,0.024,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\cif_hr.py:67(fill)
422,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\cif_seeds.py:18(__init__)
422,0.002,0.000,0.028,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\cif_seeds.py:52(get)
422,0.581,0.001,0.698,0.002,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\cif_seeds.py:23(fill_cif)
422,0.173,0.000,0.173,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\visualizer\base.py:29(image)
422,4.731,0.011,25.197,0.060,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\visualizer\base.py:37(processed_image)
422,0.006,0.000,28.191,0.067,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\show\animation_frame.py:49(clean_axis)
424,0.005,0.000,78.333,0.185,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\show\animation_frame.py:61(iter)
1,0.000,0.000,0.937,0.937,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\show\animation_frame.py:93(frame_init)
8,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\__init__.py:218(wrapper)
1142417,0.799,0.000,1.083,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\__init__.py:604(__getitem__)
8617/427,0.127,0.000,45.777,0.107,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\artist.py:33(draw_wrapper)
1274,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\collections.py:220(get_paths)
104245,0.082,0.000,0.222,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\__init__.py:1116(is_interactive)
1055,0.014,0.000,8.994,0.009,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\__init__.py:1358(inner)
1266,0.035,0.000,0.758,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\collections.py:76(__init__)
20664,0.007,0.000,0.007,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\_api\__init__.py:79(<genexpr>)
53912,0.175,0.000,0.231,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\_api\__init__.py:64(check_isinstance)
284748,0.327,0.000,0.385,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\_api\__init__.py:100(check_in_list)
60339,0.031,0.000,0.031,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\_api\__init__.py:153(<genexpr>)
20113,0.127,0.000,0.205,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\_api\__init__.py:133(check_shape)
644,0.002,0.000,0.459,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\_api\deprecation.py:327(wrapper)
492906,0.139,0.000,0.139,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\_api\deprecation.py:419(<genexpr>)
164302/60673,0.600,0.000,62.789,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\_api\deprecation.py:404(wrapper)
1,0.000,0.000,0.082,0.082,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\_api\deprecation.py:459(wrapper)
33792,0.056,0.000,0.074,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\_api\deprecation.py:476(deprecate_method_override)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:46(_get_running_interactive_framework)
8,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:99(__init__)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:102(__call__)
17,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:108(__hash__)
11,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:112(_weak_or_strong_ref)
51644,0.120,0.000,0.120,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:170(__init__)
11,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:200(connect)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:233(disconnect)
273191,0.547,0.000,0.662,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:259(process)
422,0.001,0.000,0.003,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:417(to_filehandle)
844,0.001,0.000,0.004,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:474(open_file_cm)
5064,0.005,0.000,0.011,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:485(is_scalar_or_string)
8,0.000,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:528(_get_data_path)
631,0.007,0.000,0.007,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:590(__setitem__)
3,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:606(__init__)
3,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:634(push)
6,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:659(clear)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:664(bubble)
1689,0.012,0.000,1.596,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:735(safe_masked_invalid)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:853(<dictcomp>)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:852(__init__)
854,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:855(__contains__)
16139,0.005,0.000,0.005,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:861(<listcomp>)
16139,0.037,0.000,0.042,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:858(clean)
15293,0.009,0.000,0.009,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:911(<listcomp>)
15293,0.110,0.000,0.164,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:907(get_siblings)
633,0.015,0.000,0.095,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:1015(_combine_masks)
23023,0.047,0.000,0.076,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:1312(is_math_text)
34270,0.041,0.000,0.143,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:1325(_to_unmasked_float_array)
6758,0.003,0.000,0.003,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:1654(<lambda>)
5920,0.009,0.000,0.029,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:1696(safe_first_element)
1688,0.004,0.000,0.011,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:1718(sanitize_sequence)
50744,0.190,0.000,0.190,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:1791(<dictcomp>)
50744,0.016,0.000,0.016,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:1805(<listcomp>)
50744,0.012,0.000,0.012,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:1810(<listcomp>)
50744,0.495,0.000,0.805,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:1726(normalize_kwargs)
47229,0.032,0.000,0.042,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:1879(_str_equal)
10129,0.011,0.000,0.015,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:1890(_str_lower_equal)
3603,0.006,0.000,0.013,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:1923(method)
196800,0.424,0.000,0.586,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:2094(_setattr_cm)
423,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:2139(__init__)
422,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:2151(add)
22,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:2222(<genexpr>)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:2219(_pformat_subprocess)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\cbook\__init__.py:2268(_setup_new_guiapp)
21,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\shlex.py:321(quote)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\animation.py:85(correct_roundoff)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\rcsetup.py:137(validate_bool)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\rcsetup.py:207(validate_axisbelow)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\animation.py:62(adjusted_figsize)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\animation.py:186(setup)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\animation.py:207(frame_size)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\animation.py:307(_adjust_frame_size)
1,0.000,0.000,0.008,0.008,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\animation.py:320(setup)
1,0.000,0.000,0.008,0.008,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\animation.py:328(_run)
1,0.000,0.000,0.255,0.255,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\animation.py:340(finish)
422,0.006,0.000,49.872,0.118,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\animation.py:349(grab_frame)
1,0.006,0.006,0.255,0.255,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\animation.py:363(_cleanup)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\animation.py:385(bin_path)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\animation.py:558(output_args)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\animation.py:607(_args)
3376,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:122(_sanitize_extrema)
102237,0.119,0.000,0.513,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:132(_is_nth_color)
36542,0.056,0.000,0.478,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:137(is_color_like)
36542,0.056,0.000,0.542,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:150(_check_color_like)
65695,0.128,0.000,0.470,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:178(to_rgba)
12,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:241(<genexpr>)
103,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:287(<genexpr>)
80,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:297(<genexpr>)
1288,0.007,0.000,0.010,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:214(_to_rgba_no_colorcycle)
1265,0.009,0.000,0.013,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:377(<setcomp>)
8230,0.082,0.000,0.331,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:302(to_rgba_array)
12660,0.534,0.000,1.430,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:588(__call__)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:736(_set_extremes)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:1052(_init)
1688,0.010,0.000,0.011,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:1101(__init__)
422,0.004,0.000,2.722,0.006,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\colors.py:1226(autoscale_None)
1696,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\scale.py:71(limit_range_for_scale)
5,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\PIL\ImageFile.py:79(_tilesort)
5,0.000,0.000,0.012,0.002,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\PIL\ImageFile.py:478(_save)
5080,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\scale.py:89(__init__)
3392,0.034,0.000,0.791,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\scale.py:96(set_default_locators_and_formatters)
2558,0.004,0.000,0.010,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\scale.py:108(get_transform)
3392,0.015,0.000,0.024,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\scale.py:621(scale_factory)
13568,0.007,0.000,0.007,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\ticker.py:227(set_axis)
6782,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\ticker.py:304(_set_locator)
3392,0.021,0.000,0.046,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\ticker.py:535(__init__)
3392,0.003,0.000,0.003,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\ticker.py:566(set_useOffset)
3392,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\ticker.py:645(set_useMathText)
1696,0.003,0.000,0.031,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\ticker.py:1749(nonsingular)
3392,0.019,0.000,0.379,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\ticker.py:2086(__init__)
3392,0.059,0.000,0.247,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\ticker.py:2136(_validate_steps)
3392,0.028,0.000,0.062,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\ticker.py:2151(_staircase)
3392,0.036,0.000,0.360,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\ticker.py:2157(set_params)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\ticker.py:2283(view_limits)
3392,0.015,0.000,0.399,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\ticker.py:2890(__init__)
20113,0.112,0.000,0.534,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\path.py:98(__init__)
382319,0.256,0.000,0.256,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\transforms.py:107(__init__)
134377,0.158,0.000,0.930,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\transforms.py:170(invalidate)
234336/134377,0.672,0.000,0.772,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\matplotlib\transforms.py:180(_invalidate_internal)
